Source,,,,,Bronze Layer,,,,,,Silver 1,,,,,,,,,,
Source System,File/Table Name,Source Field Name,Data Type,Data Length,Schema Name,Table Name,Field Name,Data Type,Data Length,Transformation Rules,Schema Name,Table Name,Proposed Table Name,Physical Field NM,Physical Field NM (Temp),Logical Field Name,Data Type,Data Length,Business Rule,SQL Command,Transformation Rule
RLS,LFPPMLB,LTSI,numeric,"14, 0",BRZ_RLS,LFPPMLB,LTSI,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOTAL_SUM_INSURED_AMT,,TOTAL SUM INSURED,number,"14, 0",,,
RLS,LFPPMLB,LLPCDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LLPCDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LAST_PREM_COMM_CHG_DT,,LAST PREMIUM/ COMMISSION CHANGE DATE,number,"8, 0",,,"TO_DATE(LLPCDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LNPCDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LNPCDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NEXT_PREM_COMM_CHG_DT,,NEXT PREMIUM/ COMMISSION CHANGE DATE,number,"8, 0",,,"TO_DATE(LNPCDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LINXO,nvarchar,1,BRZ_RLS,LFPPMLB,LINXO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,INDEXATION_OPT,,INDEXATION OPTION,varchar,,,,
RLS,LFPPMLB,LINXRO,nvarchar,1,BRZ_RLS,LFPPMLB,LINXRO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,INDEXATION_RATE_OPT,,INDEXATION RATE OPTION,varchar,,,,
RLS,LFPPMLB,LINXP,nvarchar,1,BRZ_RLS,LFPPMLB,LINXP,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_INDEXED_POLICY,,INDEXED POLICY,varchar,,,,
RLS,LFPPMLB,LETA,numeric,"8, 0",BRZ_RLS,LFPPMLB,LETA,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,ETA_EXP_DT,,ETA EXPIRY DATE,number,"8, 0",,,"TO_DATE(LETA::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LRPUP,numeric,"14, 0",BRZ_RLS,LFPPMLB,LRPUP,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,RPU_ETA_SUM_INSURED,,RPU/ETA SA,number,"14, 0",,,
RLS,LFPPMLB,LENDT,numeric,"14, 0",BRZ_RLS,LFPPMLB,LENDT,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,ETA_END_DT,,ETA PURE ENDT,number,"14, 0",,,"TO_DATE(LENDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LAPUP,numeric,"14, 0",BRZ_RLS,LFPPMLB,LAPUP,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,ADD_PAID_UP_SUM_INSURED,,ADD. PAID-UP SA,number,"14, 0",,,
RLS,LFPPMLB,LPCCY,nvarchar,3,BRZ_RLS,LFPPMLB,LPCCY,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,PYMT_CCY_CD,,PAYMENT CCY,varchar,,,,
RLS,LFPPMLB,LCVF,nvarchar,1,BRZ_RLS,LFPPMLB,LCVF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_CASH_VALUE,,CASH VALUE FLAG,varchar,,,,
RLS,LFPPMLB,LPAF,nvarchar,2,BRZ_RLS,LFPPMLB,LPAF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_PREM_ADJ,,PREM ADJ FLAG,varchar,,,,
RLS,LFPPMLB,LNFO,nvarchar,1,BRZ_RLS,LFPPMLB,LNFO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NON_FORFEITURE_OPT,,NON-FORFEITURE OPTION,varchar,,,,
RLS,LFPPMLB,LGIO,nvarchar,1,BRZ_RLS,LFPPMLB,LGIO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,GUARANTEED_INS_OPT,,G.I. OPTION,varchar,,,,
RLS,LFPPMLB,LWPCF,nvarchar,1,BRZ_RLS,LFPPMLB,LWPCF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_VOL_DISC,,VOLUME DISCOUNT FLAG,varchar,,,,
RLS,LFPPMLB,LRBF,nvarchar,1,BRZ_RLS,LFPPMLB,LRBF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_RB,,RB FLAG,varchar,,,,
RLS,LFPPMLB,LTRB,numeric,"14, 0",BRZ_RLS,LFPPMLB,LTRB,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOT_RB_FACE_VALUE,,TOTAL RB FACE VALUE,number,"14, 0",,,
RLS,LFPPMLB,LTTB,numeric,"14, 0",BRZ_RLS,LFPPMLB,LTTB,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOT_TB_FACE_VALUE,,TOTAL TB FACE VALUE,number,"14, 0",,,
RLS,LFPPMLB,LRB,numeric,"14, 0",BRZ_RLS,LFPPMLB,LRB,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,RB_FACE_VALUE,,RB FACE VALUE,number,"14, 0",,,
RLS,LFPPMLB,LTB,numeric,"14, 0",BRZ_RLS,LFPPMLB,LTB,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TB_FACE_VALUE,,TB FACE VALUE,number,"14, 0",,,
RLS,LFPPMLB,LBDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LBDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NEXT_BONUS_EFF_DT,,NEXT BONUS EFF DATE,number,"8, 0",,,"TO_DATE(LBDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LRBL,numeric,"14, 0",BRZ_RLS,LFPPMLB,LRBL,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LAST_RB_FACE_VALUE,,LAST RB FACE VALUE,number,"14, 0",,,
RLS,LFPPMLB,LTBL,numeric,"14, 0",BRZ_RLS,LFPPMLB,LTBL,number,"14, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LAST_TB_FACE_VALUE,,LAST TB FACE VALUE,number,"14, 0",,,
RLS,LFPPMLB,LBDTL,numeric,"8, 0",BRZ_RLS,LFPPMLB,LBDTL,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LAST_RB_DT,,LAST RB DATE,number,"8, 0",,,"TO_DATE(LBDTL::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LDVDO,nvarchar,1,BRZ_RLS,LFPPMLB,LDVDO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DIVIDEND_OPT,,DIVIDEND OPTION,varchar,,,,
RLS,LFPPMLB,LDVDB,numeric,"11, 2",BRZ_RLS,LFPPMLB,LDVDB,number,"11, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DIVIDEND_BAL,,DIVIDEND BAL,number,"11, 2",,,
RLS,LFPPMLB,LDVDI,numeric,"11, 4",BRZ_RLS,LFPPMLB,LDVDI,number,"11, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DIVIDEND_INT,,DIVIDEND INT,number,"11, 4",,,
RLS,LFPPMLB,LDVDIM,numeric,"11, 4",BRZ_RLS,LFPPMLB,LDVDIM,number,"11, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DIVIDEND_INT_MTD,,DVD INT THIS MTH,number,"11, 4",,,
RLS,LFPPMLB,LDVDDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LDVDDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NEXT_DIVIDEND_DT,,NEXT DVD DATE,number,"8, 0",,,"TO_DATE(LDVDDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LMAEO,nvarchar,1,BRZ_RLS,LFPPMLB,LMAEO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,MAE_OPT,,MAE OPTION,varchar,,,,
RLS,LFPPMLB,LMAEDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LMAEDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NEXT_MAE_DT,,NEXT MAE DATE,number,"8, 0",,,"TO_DATE(LMAEDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LSTRUP,numeric,"17, 2",BRZ_RLS,LFPPMLB,LSTRUP,number,"17, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,STARTUP_BONUS_AMT_CCY_CD,,ACCUM STARTUP BONUS AMT. PCCY,number,"17, 2",,,
RLS,LFPPMLB,LLOAN,numeric,"11, 2",BRZ_RLS,LFPPMLB,LLOAN,number,"11, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LOAN_BAL,,LOAN BALANCE,number,"11, 2",,,
RLS,LFPPMLB,LLNIR,numeric,"9, 2",BRZ_RLS,LFPPMLB,LLNIR,number,"9, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LOAN_INT_RATE,,LOAN INT RATE,number,"9, 2",,,
RLS,LFPPMLB,LLNI,numeric,"11, 4",BRZ_RLS,LFPPMLB,LLNI,number,"11, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,OUTSTANDING_LOAN_INT,,O/S LOAN INT,number,"11, 4",,,
RLS,LFPPMLB,LLNIM,numeric,"11, 4",BRZ_RLS,LFPPMLB,LLNIM,number,"11, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LOAN_INT_MTD,,LOAN INT THIS MTH,number,"11, 4",,,
RLS,LFPPMLB,LFPDB,numeric,"15, 2",BRZ_RLS,LFPPMLB,LFPDB,number,"15, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,FUTURE_PREMI_DEP_BAL,,FUTURE PREM DEP BAL,number,"15, 2",,,
RLS,LFPPMLB,LFPDI,numeric,"16, 4",BRZ_RLS,LFPPMLB,LFPDI,number,"16, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DEPOSIT_INT,,DEP INT,number,"16, 4",,,
RLS,LFPPMLB,LFPDIM,numeric,"16, 4",BRZ_RLS,LFPPMLB,LFPDIM,number,"16, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DEPOSIT_INT_MTD,,DEP INT THIS MTH,number,"16, 4",,,
RLS,LFPPMLB,LCOIDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LCOIDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,COI_DT,,COI DATE,number,"8, 0",,,"TO_DATE(LCOIDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LIMFDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LIMFDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,INV_MGMT_FEE_DT,,INV. MANAGEMENT FEE DATE,number,"8, 0",,,"TO_DATE(LIMFDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LPMFDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LPMFDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,POLICY_MAINT_FEE_DT,,POL MAINT FEE DATE,number,"8, 0",,,"TO_DATE(LPMFDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LPHOF,nvarchar,1,BRZ_RLS,LFPPMLB,LPHOF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_PREMI_HOLIDAY,,PREMIUM HOLIDAY FLAG (LATEST),varchar,,,,
RLS,LFPPMLB,LPHOFD,numeric,"8, 0",BRZ_RLS,LFPPMLB,LPHOFD,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,PREMI_HOLIDAY_FROM_DT,,PREMIUM HOLIDAY FROM DATE (LATEST),number,"8, 0",,,"TO_DATE(LPHOFD::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LPHOTD,numeric,"8, 0",BRZ_RLS,LFPPMLB,LPHOTD,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,PREMI_HOLIDAY_TO_DT,,PREMIUM HOLIDAY TO DATE (LATEST),number,"8, 0",,,"TO_DATE(LPHOTD::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LTRMP,numeric,"15, 2",BRZ_RLS,LFPPMLB,LTRMP,number,"15, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_MODAL_PREMI_AMT,,TOP-UP REGULAR MODAL PREMIUM,number,"15, 2",,,
RLS,LFPPMLB,LTTRMP,numeric,"15, 2",BRZ_RLS,LFPPMLB,LTTRMP,number,"15, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOTAL_TOPUP_REG_MODAL_PREMI_AMT,,TOTAL TOP-UP REGULAR MODAL PREMIUM,number,"15, 2",,,
RLS,LFPPMLB,LTRMC,numeric,"13, 2",BRZ_RLS,LFPPMLB,LTRMC,number,"13, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOTAL_TOPUP_REG_MODAL_COMM_AMT,,TOTAL TOP-UP REGULAR MODAL COMMISSION,number,"13, 2",,,
RLS,LFPPMLB,LTRCP1,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP1,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR01_PCT,,1ST YR TOP-UP REG PREM COMMISSION%,number,"5, 2",,,
RLS,LFPPMLB,LTRCP2,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP2,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR02_PCT,,2ND YR TOP-UP REG PREM COMMISSION%,number,"5, 2",,,
RLS,LFPPMLB,LTRCP3,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP3,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR03_PCT,,3RD YR TOP-UP REG PREM COMMISSION%,number,"5, 2",,,
RLS,LFPPMLB,LTRCP4,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP4,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR04_PCT,,4TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP5,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP5,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR05_PCT,,5TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP6,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP6,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR06_PCT,,6TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP7,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP7,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR07_PCT,,7TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP8,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP8,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR08_PCT,,8TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP9,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP9,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR09_PCT,,9TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP10,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP10,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR10_PCT,,10TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTRCP11,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTRCP11,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,TOPUP_REG_COMM_YR11_PCT,,11TH YEAR TOP-UP REGULAR PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LILCP,numeric,"5, 2",BRZ_RLS,LFPPMLB,LILCP,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,INIT_LUMP_SUM_COMM_PCT,,INITIAL LUMP SUM PREMIUM COMMISSION %,number,"5, 2",,,
RLS,LFPPMLB,LTLCP,numeric,"5, 2",BRZ_RLS,LFPPMLB,LTLCP,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LUMP_SUM_COMM_PCT,,LUMP SUM PREMIUM COMMISSION%,number,"5, 2",,,
RLS,LFPPMLB,LDAPCT,numeric,"5, 2",BRZ_RLS,LFPPMLB,LDAPCT,number,"5, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,STARTUP_BONUS_ADJ_PCT,,STARTUP BONUS ADJUSTMENT,number,"5, 2",,,
RLS,LFPPMLB,LLPRE,numeric,"3, 0",BRZ_RLS,LFPPMLB,LLPRE,number,"3, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,PREM_TERM_PLAN,,PREM TERM AT PLAN LVL,number,"3, 0",,,
RLS,LFPPMLB,LLPREA,nvarchar,1,BRZ_RLS,LFPPMLB,LLPREA,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,PREM_TERM_PLAN_AGE,,PREM TERM AT PLAN LVL AT AGE/YR,varchar,,,,
RLS,LFPPMLB,LDTHBO,nvarchar,1,BRZ_RLS,LFPPMLB,LDTHBO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,DEATH_BENEFIT_OPT,,DEATH BENEFIT OPTION,varchar,,,,
RLS,LFPPMLB,LPCDUE,numeric,"8, 0",BRZ_RLS,LFPPMLB,LPCDUE,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,PREMI_CHARGE_DUE_DT,,PREMIUM CHARGE DUE DATE,number,"8, 0",,,"TO_DATE(LPCDUE::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LIILP,numeric,"15, 2",BRZ_RLS,LFPPMLB,LIILP,number,"15, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,INIT_LUMP_SUM_PREMI,,INITIAL LUMP SUM PREMIUM,number,"15, 2",,,
RLS,LFPPMLB,LILSP,numeric,"15, 2",BRZ_RLS,LFPPMLB,LILSP,number,"15, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LUMP_SUM_PREMI_AMT,,LUMP SUM PREMIUM,number,"15, 2",,,
RLS,LFPPMLB,LROVRO,nvarchar,1,BRZ_RLS,LFPPMLB,LROVRO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,ROLLOVER_OPT,,ROLLOVER OPTION,varchar,,,,
RLS,LFPPMLB,LWHFG,nvarchar,1,BRZ_RLS,LFPPMLB,LWHFG,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_WITHHOLD,,WITHHOLD FLAG,varchar,,,,
RLS,LFPPMLB,LNLBDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LNLBDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NEXT_LOYALTY_BONUS_DT,,NEXT LOYALTY BONUS DATE,number,"8, 0",,,"TO_DATE(LNLBDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LLLBDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LLLBDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LAST_LOYALTY_BONUS_DT,,LAST LOYALTY BONUS DATE,number,"8, 0",,,"TO_DATE(LLLBDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LNTCDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,LNTCDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NEXT_TRAIL_COMM_PAY_DT,,NEXT TRAIL COMM PAY DATE,number,"8, 0",,,"TO_DATE(LNTCDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,LEDWO,nvarchar,1,BRZ_RLS,LFPPMLB,LEDWO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_ENDOWMENT_OPT,,ENDOWMENT  OPTION FLAG,varchar,,,,
RLS,LFPPMLB,LEDWB,numeric,"16, 2",BRZ_RLS,LFPPMLB,LEDWB,number,"16, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NON_GUAR_ENDOW_BAL,,NON GUARANTEED ENDOWMENT BALANCE,number,"16, 2",,,
RLS,LFPPMLB,LEDWI,numeric,"18, 4",BRZ_RLS,LFPPMLB,LEDWI,number,"18, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NON_GUAR_ENDOW_INT,,NON GUARANTEED ENDOWMENT INTEREST,number,"18, 4",,,
RLS,LFPPMLB,LEDWIM,numeric,"18, 4",BRZ_RLS,LFPPMLB,LEDWIM,number,"18, 4",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,NON_GUAR_ENDOW_INT_MTD,,NON GUARANTEED ENDOWMENT INTEREST THIS MONTH,number,"18, 4",,,
RLS,LFPPMLB,PCPFMBR,nvarchar,15,BRZ_RLS,LFPPMLB,PCPFMBR,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,BANK_NO,,BANK ID NUMBER,varchar,,,,
RLS,LFPPMLB,PCPFAC,nvarchar,15,BRZ_RLS,LFPPMLB,PCPFAC,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,BANK_RECON_ACCT_NO,,CPF ACCOUNT NO. FOR BANK ACCOUNT RECONCILIATION,varchar,,,,
RLS,LFPPMLB,PBABBR,nvarchar,4,BRZ_RLS,LFPPMLB,PBABBR,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,?,,,varchar,,,,
RLS,LFPPMLB,PACNAME,nvarchar,45,BRZ_RLS,LFPPMLB,PACNAME,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,ACCT_NM,,ACCOUNT NAME,varchar,,,,
RLS,LFPPMLB,PGCSF,nvarchar,1,BRZ_RLS,LFPPMLB,PGCSF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,CPF_ACCT_TYPE,,CPF A/C  TYPE,varchar,,,,
RLS,LFPPMLB,PSDFIN,nvarchar,1,BRZ_RLS,LFPPMLB,PSDFIN,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,SD_FINANCE_IND,,SD FINANCE INDICATOR,varchar,,,,
RLS,LFPPMLB,PCOMID,nvarchar,3,BRZ_RLS,LFPPMLB,PCOMID,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,SD_FINANCE_COMP_ID,,COMPANY ID FOR SD FINANCE,varchar,,,,
RLS,LFPPMLB,LMPRMA,numeric,"15, 2",BRZ_RLS,LFPPMLB,LMPRMA,number,"15, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,MODAL_PREMI_ADJ,,MODAL PREMIUM ADJUSTMENT,number,"15, 2",,,
RLS,LFPPMLB,PWPP,numeric,"3, 0",BRZ_RLS,LFPPMLB,PWPP,number,"3, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,WAIVER_PREMI_PCT,,WAIVER OF PREMIUM PERCENTAGE,number,"3, 0",,,
RLS,LFPPMLB,PAVOF,nvarchar,1,BRZ_RLS,LFPPMLB,PAVOF,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,IS_AUTOVESTING_OWNSHIP,,AUTOVESTING OF OWNSHIP FLAG,varchar,,,,
RLS,LFPPMLB,CMFEE,numeric,"7, 2",BRZ_RLS,LFPPMLB,CMFEE,number,"7, 2",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,MEDICAL_FEE,,MEDICAL FEE,number,"7, 2",,,
RLS,LFPPMLB,PPRPTDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,PPRPTDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,POLICY_RECEIPT_DT,,POLICY RECEIPT DATE,number,"8, 0",,,"TO_DATE(PPRPTDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,PLMBNO,nvarchar,15,BRZ_RLS,LFPPMLB,PLMBNO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,INSURED_MOBILE_NO,,INSURED MOBILE,varchar,,,,
RLS,LFPPMLB,PMOMBNO,nvarchar,15,BRZ_RLS,LFPPMLB,PMOMBNO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,OWN_MOBILE_NO,,OWN MOBILE,varchar,,,,
RLS,LFPPMLB,PLFXNO,nvarchar,15,BRZ_RLS,LFPPMLB,PLFXNO,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,FAX_NO,,FAX'NUMBER,varchar,,,,
RLS,LFPPMLB,POWSEX,nvarchar,1,BRZ_RLS,LFPPMLB,POWSEX,varchar,,Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,OWN_GENDER,,OWN GENDER,varchar,,,,
RLS,LFPPMLB,PLRNDT,numeric,"8, 0",BRZ_RLS,LFPPMLB,PLRNDT,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,LAST_RENEWAL_DT,,LAST RENEWAL DATE,number,"8, 0",,,"TO_DATE(PLRNDT::VARCHAR, 'YYYYMMDD')"
RLS,LFPPMLB,PLANND,numeric,"8, 0",BRZ_RLS,LFPPMLB,PLANND,number,"8, 0",Direct,SLV_RLS,LFPPMLB,MASTER_POLICY_LIFE,ANNUITIZATION_DT,,ANNUITIZATION DATE,number,"8, 0",,,"TO_DATE(PLANND::VARCHAR, 'YYYYMMDD')"
